business_id,name,rag_text
0qu0fNTOsSmuREYVIMPuIQ,Cold Spring Tavern,"Name: Cold Spring Tavern. Categories: American (Traditional), Restaurants, Bars, Nightlife. City: Santa Barbara, CA. Rating: 4.5 stars. Review Count: 1018. Popularity in dataset: 4 visits."
-hVMfjPPEsSnga_gnYJx2w,Flowing Tide Pub 3,"Name: Flowing Tide Pub 3. Categories: Bars, Nightlife, Restaurants, American (Traditional), Pubs, Sports Bars. City: Reno, NV. Rating: 4.0 stars. Review Count: 102. Popularity in dataset: 1 visits."
ehtRUGXtMGiyjEsVTvyIKg,Francos Tomato Pies,"Name: Francos Tomato Pies. Categories: Restaurants, Italian, Pizza. City: Yardley, PA. Rating: 3.0 stars. Review Count: 34. Popularity in dataset: 1 visits."
D9p7-HsY9llYP3BaCVg4DA,Cafe Soleil,"Name: Cafe Soleil. Categories: Restaurants, French, Coffee & Tea, Bakeries, Breakfast & Brunch, Cafes, Food, Sandwiches. City: St. Pete Beach, FL. Rating: 5.0 stars. Review Count: 468. Popularity in dataset: 5 visits."
7IU6885SDuzEA9JfrP--uQ,Keke's Breakfast Cafe,"Name: Keke's Breakfast Cafe. Categories: Breakfast & Brunch, Diners, Restaurants, Waffles, American (Traditional). City: Largo, FL. Rating: 3.5 stars. Review Count: 100. Popularity in dataset: 1 visits."
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,"Name: Taqueria Cuernavaca. Categories: Mexican, Tacos, Restaurants. City: Santa Barbara, CA. Rating: 4.5 stars. Review Count: 409. Popularity in dataset: 5 visits."
9SVub2VmfgMmyqe3KQh3bA,McDonald's,"Name: McDonald's. Categories: Food, Burgers, Fast Food, Restaurants, Coffee & Tea. City: Brentwood, TN. Rating: 2.0 stars. Review Count: 27. Popularity in dataset: 1 visits."
Derr7dcpu_BRwl8OwGQtyg,Pizza Wings Steaks,"Name: Pizza Wings Steaks. Categories: Chicken Wings, Pizza, Restaurants, Steakhouses, Sandwiches, Vegan, Vegetarian. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 41. Popularity in dataset: 1 visits."
7L1kXfwU5XM6f6Jxo_L7Yg,Casa Molina Del Norte,"Name: Casa Molina Del Norte. Categories: Latin American, Mexican, Restaurants. City: Tucson, AZ. Rating: 3.0 stars. Review Count: 116. Popularity in dataset: 3 visits."
ro3mmznC6MEhzEw4osI-ww,Jack in the Box,"Name: Jack in the Box. Categories: Burgers, Restaurants, Fast Food, Tacos, Mexican, Breakfast & Brunch. City: Hazelwood, MO. Rating: 1.5 stars. Review Count: 18. Popularity in dataset: 1 visits."
KgozvZ1UFfXuJToqe8CfQg,Fortune Chinese Restaurant,"Name: Fortune Chinese Restaurant. Categories: Chinese, Restaurants. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 87. Popularity in dataset: 1 visits."
_nijsfuOTX-S3q0LUrzN0Q,Mela Indian Restaurant,"Name: Mela Indian Restaurant. Categories: Indian, Restaurants. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 17. Popularity in dataset: 2 visits."
RhRQhyGHurL9WqRoAn7luQ,Uptown Grill Breakfast,"Name: Uptown Grill Breakfast. Categories: Restaurants, American (New). City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 10. Popularity in dataset: 1 visits."
W8Z4rXYkmZlEVSaxIVjyvg,Redwood Rotisserie + Grill,"Name: Redwood Rotisserie + Grill. Categories: Restaurants, American (New), Cocktail Bars, Bars, Tex-Mex, American (Traditional), Barbeque, Nightlife. City: Reno, NV. Rating: 4.0 stars. Review Count: 464. Popularity in dataset: 2 visits."
TRxR32_T_7Ly_RW4Ke97fw,Hon's Wok,"Name: Hon's Wok. Categories: Chinese, Restaurants. City: Saint Louis, MO. Rating: 2.5 stars. Review Count: 140. Popularity in dataset: 4 visits."
T7UfYcfi5k_A1w_t0aor1A,Full Circle Chicago Pizza,"Name: Full Circle Chicago Pizza. Categories: Pizza, Restaurants. City: Tampa, FL. Rating: 3.5 stars. Review Count: 37. Popularity in dataset: 1 visits."
uoMWvXch6sWnI9FMsE_-Vg,Cafe Napoli Restaurant & Pizzeria,"Name: Cafe Napoli Restaurant & Pizzeria. Categories: Pizza, Restaurants, Italian. City: Wilmington, DE. Rating: 4.0 stars. Review Count: 114. Popularity in dataset: 2 visits."
bKgyXSQUGA8IHGt8ne5NuA,Chipotle Mexican Grill,"Name: Chipotle Mexican Grill. Categories: Restaurants, Mexican, Fast Food. City: Reno, NV. Rating: 3.0 stars. Review Count: 160. Popularity in dataset: 1 visits."
o3RGMdSY37_PX1k1vZsXpA,Cafe Ponte,"Name: Cafe Ponte. Categories: American (New), Cafes, Restaurants. City: Clearwater, FL. Rating: 4.5 stars. Review Count: 541. Popularity in dataset: 5 visits."
pSmOH4a3HNNpYM82J5ycLA,The Pancake Pantry,"Name: The Pancake Pantry. Categories: Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries. City: Nashville, TN. Rating: 4.0 stars. Review Count: 2063. Popularity in dataset: 8 visits."
B10mqANgHvL8gBteo1UhAA,Caruso's,"Name: Caruso's. Categories: Restaurants, Italian, Pizza. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 381. Popularity in dataset: 3 visits."
1JtpcHELRrSDoWS80WtzuQ,Chef's Market Cafe & Takeaway,"Name: Chef's Market Cafe & Takeaway. Categories: Food, American (New), Coffee & Tea, Caterers, Event Planning & Services, Specialty Food, Restaurants. City: Goodlettsville, TN. Rating: 4.5 stars. Review Count: 319. Popularity in dataset: 5 visits."
T-uphPk44OFt6sR8F-0uHA,Iron Hill Brewery & Restaurant,"Name: Iron Hill Brewery & Restaurant. Categories: American (New), Food, Restaurants, American (Traditional), Breweries. City: Voorhees, NJ. Rating: 3.5 stars. Review Count: 289. Popularity in dataset: 4 visits."
tsx84z4c0B-y6J5fqfvBqg,Mr and Mrs Crab,"Name: Mr and Mrs Crab. Categories: Nightlife, Cajun/Creole, Bars, Cocktail Bars, Restaurants, Seafood. City: Pinellas Park, FL. Rating: 4.0 stars. Review Count: 360. Popularity in dataset: 4 visits."
o1TR7rOmAcxiNBLEM3kEqw,Savvy Jack's Southern,"Name: Savvy Jack's Southern. Categories: Restaurants, Sandwiches, Breakfast & Brunch, Burgers. City: Temple Terrace, FL. Rating: 3.5 stars. Review Count: 98. Popularity in dataset: 1 visits."
XV-jiJ6yb0LXlh4EyEWbqQ,Joey's New York Pizza and Italian Restaurant,"Name: Joey's New York Pizza and Italian Restaurant. Categories: Italian, Pizza, Restaurants. City: Palm Harbor, FL. Rating: 3.5 stars. Review Count: 183. Popularity in dataset: 2 visits."
fnGZspqyamRremXor0sAyg,Frog Bar & Grill,"Name: Frog Bar & Grill. Categories: Restaurants, American (Traditional), Nightlife, Bars, Cocktail Bars. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 16. Popularity in dataset: 1 visits."
vzG8THG9K2lDu-Ah6vFAVA,Café Piazza,"Name: Café Piazza. Categories: Cafes, Italian, Pizza, Restaurants, Breakfast & Brunch. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 164. Popularity in dataset: 1 visits."
N-ej51lLtIl4TMC-Qb3k4A,Zen All-You-Can-Eat Sushi & Grill,"Name: Zen All-You-Can-Eat Sushi & Grill. Categories: Restaurants, Sushi Bars, Japanese. City: Edmonton, AB. Rating: 3.0 stars. Review Count: 90. Popularity in dataset: 1 visits."
NxJk32DFY06EbFAvcQJumw,Singha Song Thai,"Name: Singha Song Thai. Categories: Restaurants, Thai. City: New Orleans, LA. Rating: 3.5 stars. Review Count: 30. Popularity in dataset: 1 visits."
gY6xgzPZXPv-8R70cADfqA,Jiallo's,"Name: Jiallo's. Categories: Restaurants, Food, Specialty Food, Ethnic Food, African, Caribbean. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 88. Popularity in dataset: 1 visits."
ZD7_emi7fkJLFRwP2p09vA,Pancheros Mexican Grill,"Name: Pancheros Mexican Grill. Categories: Restaurants, Mexican. City: Clearwater, FL. Rating: 3.5 stars. Review Count: 24. Popularity in dataset: 1 visits."
bSWL0YxfawjS03_g2kgujA,Allegro Pizza,"Name: Allegro Pizza. Categories: Sandwiches, Restaurants, Pizza, American (Traditional), Italian. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 221. Popularity in dataset: 2 visits."
cX1VH_vpqGoLrio4sV9xcA,Ron's Original Bar & Grille,"Name: Ron's Original Bar & Grille. Categories: American (Traditional), Music Venues, Arts & Entertainment, Pizza, Caterers, Food, Sandwiches, Restaurants, Nightlife, Beer, Wine & Spirits, Italian, Bars, Gluten-Free, Event Planning & Services, Sports Bars. City: Exton, PA. Rating: 4.0 stars. Review Count: 383. Popularity in dataset: 1 visits."
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,"Name: Doc Bakers Farmulations. Categories: Juice Bars & Smoothies, Fast Food, Live/Raw Food, Vegan, Food, Restaurants, Vegetarian. City: Doylestown, PA. Rating: 4.0 stars. Review Count: 40. Popularity in dataset: 1 visits."
ejEfdVaby6WbpB1XXlq2PQ,White Castle,"Name: White Castle. Categories: Restaurants, Fast Food, Burgers. City: Indianapolis, IN. Rating: 2.5 stars. Review Count: 26. Popularity in dataset: 1 visits."
rkem6aEo3vAG2VufybdwuA,Outback Steakhouse,"Name: Outback Steakhouse. Categories: Steakhouses, Restaurants. City: Tampa, FL. Rating: 3.5 stars. Review Count: 159. Popularity in dataset: 1 visits."
2XYPFRm7teCUr3eGsB2-qw,Thai Orchid,"Name: Thai Orchid. Categories: Thai, Restaurants. City: Blue Bell, PA. Rating: 4.0 stars. Review Count: 195. Popularity in dataset: 1 visits."
N5ekxQd7wGHWJJK-p9qqXw,Moto Cucina + Enoteca,"Name: Moto Cucina + Enoteca. Categories: Restaurants, Italian. City: Nashville, TN. Rating: 4.0 stars. Review Count: 423. Popularity in dataset: 1 visits."
EZuIzN2oAdZt-dkbdwH0pw,Sockeye Brewing,"Name: Sockeye Brewing. Categories: Sandwiches, American (Traditional), Restaurants, Nightlife, Salad, American (New), Breweries, Bars, Food, Gastropubs, Pubs. City: Boise, ID. Rating: 4.0 stars. Review Count: 236. Popularity in dataset: 5 visits."
d_tRshM-w6S4QxE4VVi8tQ,Jones,"Name: Jones. Categories: American (New), Restaurants, Southern, Diners, American (Traditional). City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 1141. Popularity in dataset: 4 visits."
wm5hFxN7IePGMSyMw3zd7A,Alpha Pizzeria,"Name: Alpha Pizzeria. Categories: Salad, Restaurants, Pizza, Italian, Food, Food Delivery Services. City: Port Richey, FL. Rating: 3.0 stars. Review Count: 45. Popularity in dataset: 1 visits."
E8GeMcCv17n30NLL7LZzog,Eli's Bar B Que,"Name: Eli's Bar B Que. Categories: Restaurants, Soul Food, Barbeque, American (New). City: Dunedin, FL. Rating: 4.0 stars. Review Count: 92. Popularity in dataset: 1 visits."
RZtGWDLCAtuipwaZ-UfjmQ,LaScala's,"Name: LaScala's. Categories: Pizza, Restaurants, Italian, Salad. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 367. Popularity in dataset: 1 visits."
hI7m7riS39CrgGOhHOLH4w,India Café,"Name: India Café. Categories: Diners, Buffets, Indian, Restaurants. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 165. Popularity in dataset: 1 visits."
nSXeS1A49by7ehnepnu-rQ,Occidental Taphouse Grill,"Name: Occidental Taphouse Grill. Categories: Brewpubs, Breweries, Restaurants, American (New), American (Traditional), Food, Burgers, Chicken Wings. City: Sparks, NV. Rating: 3.5 stars. Review Count: 30. Popularity in dataset: 1 visits."
PBtZNTQl5tRReeC8It1G7g,Safety Harbor Resort & Spa Trademark Collection,"Name: Safety Harbor Resort & Spa Trademark Collection. Categories: Restaurants, Hotels & Travel, Hotels, Beauty & Spas, American (New), Day Spas, Event Planning & Services, Resorts. City: Safety Harbor, FL. Rating: 3.0 stars. Review Count: 305. Popularity in dataset: 1 visits."
LSxmfbgcZLdQ5ai2vf2nmA,Zaikka Indian Grill,"Name: Zaikka Indian Grill. Categories: Vegetarian, Indian, Restaurants, Vegan, Fast Food. City: Newark, DE. Rating: 3.5 stars. Review Count: 69. Popularity in dataset: 3 visits."
5qmNrtr0iNyhCk6ky3c97w,The Cheesecake Factory - Cool Springs,"Name: The Cheesecake Factory - Cool Springs. Categories: American (Traditional), Salad, Restaurants, American (New), Desserts, Food. City: Franklin, TN. Rating: 3.0 stars. Review Count: 248. Popularity in dataset: 2 visits."
f2r0YzFcaFl3jSg4cST68w,Coco Deep Fried Chicken,"Name: Coco Deep Fried Chicken. Categories: Food, Chicken Wings, Korean, Restaurants, Chicken Shop. City: Edmonton, AB. Rating: 4.0 stars. Review Count: 56. Popularity in dataset: 1 visits."
9mE7Xp0hH6TMv3eaf2Ylxg,Red Pony,"Name: Red Pony. Categories: Bars, Nightlife, Restaurants, American (New), Steakhouses, Greek, Cocktail Bars, Seafood, Southern, American (Traditional). City: Franklin, TN. Rating: 4.5 stars. Review Count: 426. Popularity in dataset: 1 visits."
Bb5YSi_C9p4Sp6eD4ZCSVQ,Piezanos Rustic Pizza and Wine,"Name: Piezanos Rustic Pizza and Wine. Categories: Restaurants, Pizza, Food, Beer, Wine & Spirits, Italian. City: Tucson, AZ. Rating: 4.0 stars. Review Count: 93. Popularity in dataset: 1 visits."
9b1MIHEAGz86HInI5IiRJQ,Pizzeria Da Gloria,"Name: Pizzeria Da Gloria. Categories: Food, Italian, Beer, Wine & Spirits, Pizza, Restaurants. City: St. Louis, MO. Rating: 4.5 stars. Review Count: 69. Popularity in dataset: 2 visits."
W78GCXLuneV5b6prO-X4aw,Tace Lounge New Orleans Cuisine & Jazz,"Name: Tace Lounge New Orleans Cuisine & Jazz. Categories: Food Tours, Lounges, Tours, Party & Event Planning, Hotels & Travel, Food, Beer, Wine & Spirits, Music Venues, Nightlife, Bars, Cajun/Creole, Arts & Entertainment, Jazz & Blues, Event Planning & Services, Restaurants. City: Tampa, FL. Rating: 2.5 stars. Review Count: 77. Popularity in dataset: 3 visits."
mhkPodUyu4xQe5QBXXlYdA,Wawa,"Name: Wawa. Categories: Automotive, Fast Food, Coffee & Tea, Sandwiches, Convenience Stores, Restaurants, Food, Gas Stations. City: Royersford, PA. Rating: 3.5 stars. Review Count: 5. Popularity in dataset: 1 visits."
62pABDhLkUPAcNgxum_mpw,Cafe Provencal,"Name: Cafe Provencal. Categories: Restaurants, French. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 116. Popularity in dataset: 1 visits."
2fuQnVPwhU_zzfUog_JGsw,"Tin's House, Thai Cuisine & Sushi","Name: Tin's House, Thai Cuisine & Sushi. Categories: Sushi Bars, Seafood, Restaurants, Thai. City: Avon, IN. Rating: 4.5 stars. Review Count: 97. Popularity in dataset: 3 visits."
UM6XgOtTX4DWWcGDTWtjEg,HandleBar,"Name: HandleBar. Categories: Dance Clubs, Beer Bar, Nightlife, Gastropubs, Cocktail Bars, Pubs, Pizza, Russian, Bars, Restaurants. City: St Louis, MO. Rating: 4.0 stars. Review Count: 153. Popularity in dataset: 1 visits."
eLbKuFpCtHEjCkoWkDDk7g,Trattoria Carina,"Name: Trattoria Carina. Categories: Restaurants, American (Traditional), Italian. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 213. Popularity in dataset: 1 visits."
Ax5taPtXMnxhUJjFUQHF4A,Denny's,"Name: Denny's. Categories: Diners, Burgers, American (New), Restaurants, Breakfast & Brunch, American (Traditional), Fast Food. City: Essington, PA. Rating: 2.5 stars. Review Count: 86. Popularity in dataset: 1 visits."
KhBUg5QhBYuK8RZAe5gDMQ,The Independent,"Name: The Independent. Categories: Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar. City: Tampa, FL. Rating: 4.0 stars. Review Count: 360. Popularity in dataset: 1 visits."
wFES5bGDiPANW13hNHnXOQ,Sakana Sushi Bar & Japanese,"Name: Sakana Sushi Bar & Japanese. Categories: Sushi Bars, Japanese, Restaurants. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 374. Popularity in dataset: 1 visits."
mg7c4-H5oU3fE-jDSUlfNw,Asian Harbor,"Name: Asian Harbor. Categories: Salad, Desserts, Food, Asian Fusion, Japanese, Chinese, Restaurants, Sushi Bars. City: Indianapolis, IN. Rating: 3.5 stars. Review Count: 187. Popularity in dataset: 1 visits."
-d8B04ueyxADRutlcHYewQ,Hickory Kitchen,"Name: Hickory Kitchen. Categories: American (New), Southern, Restaurants, Vegetarian, Comfort Food, Barbeque, Breakfast & Brunch. City: Doylestown, PA. Rating: 4.0 stars. Review Count: 157. Popularity in dataset: 1 visits."
a1u9Bxrq_fZxl2pgqQUcJA,The Governor,"Name: The Governor. Categories: Restaurants, Cajun/Creole, American (New), Seafood. City: New Orleans, LA. Rating: 4.5 stars. Review Count: 330. Popularity in dataset: 2 visits."
WbA5ud4InNWkizW7HE5kRQ,Penca,"Name: Penca. Categories: Mexican, Restaurants, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 486. Popularity in dataset: 1 visits."
M1BkW7JZZBrCfT4_Sr4NEQ,The Spot Sushi Burritos,"Name: The Spot Sushi Burritos. Categories: Poke, Sushi Bars, Restaurants, Asian Fusion, Food. City: Largo, FL. Rating: 4.5 stars. Review Count: 182. Popularity in dataset: 1 visits."
1bJxvwuMTyXmQGu90WLPhA,Firebirds Wood Fired Grill,"Name: Firebirds Wood Fired Grill. Categories: Seafood, Restaurants, Bars, Desserts, Steakhouses, Cocktail Bars, American (New), Food, Wine Bars, Nightlife. City: St Charles, MO. Rating: 3.5 stars. Review Count: 417. Popularity in dataset: 2 visits."
ompDR5sUDpoI6gnTldmneQ,The Praline Connection,"Name: The Praline Connection. Categories: Seafood, Cajun/Creole, Candy Stores, Coffee & Tea, Food, Restaurants, Soul Food, Specialty Food. City: New Orleans, LA. Rating: 3.5 stars. Review Count: 770. Popularity in dataset: 4 visits."
ZmrebvKKDIOKNCQaNo_8xg,The Hungry Greek,"Name: The Hungry Greek. Categories: Chicken Shop, Restaurants, Greek, Mediterranean. City: Tampa, FL. Rating: 3.5 stars. Review Count: 69. Popularity in dataset: 1 visits."
kFxHQcrCEycaWLEOkkoE1A,The Neidhammer Coffee Co.,"Name: The Neidhammer Coffee Co.. Categories: Real Estate, Venues & Event Spaces, Food, Home Services, Coffee & Tea, Sandwiches, Event Planning & Services, Restaurants, Breakfast & Brunch, Specialty Food, Creperies, Shared Office Spaces, Wedding Planning. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 156. Popularity in dataset: 2 visits."
ZXt0zo8liURaAEKD47zDRQ,Frabotta's Beach Kitchen,"Name: Frabotta's Beach Kitchen. Categories: Pizza, Sandwiches, Restaurants, Salad. City: Madeira Beach, FL. Rating: 4.0 stars. Review Count: 188. Popularity in dataset: 4 visits."
bg7WF23ODrnq3wO2JiSWbQ,Ugly Crab,"Name: Ugly Crab. Categories: Restaurants, Seafood, Cajun/Creole. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 46. Popularity in dataset: 1 visits."
wTDuyCnQuPEvArtcX46FFQ,Proino Breakfast & Lunch,"Name: Proino Breakfast & Lunch. Categories: Restaurants, Breakfast & Brunch, Cafes, Mediterranean, American (New), Pizza, American (Traditional). City: Clearwater, FL. Rating: 4.0 stars. Review Count: 25. Popularity in dataset: 2 visits."
MvJ4mfWKHDXKtFVZT_o-SA,Thai Taste Restaurant,"Name: Thai Taste Restaurant. Categories: Thai, Restaurants. City: Nashville, TN. Rating: 4.0 stars. Review Count: 32. Popularity in dataset: 1 visits."
G6qbByoO3QE-rft_1J94eQ,Red Lobster,"Name: Red Lobster. Categories: American (Traditional), Seafood, Restaurants. City: Bridgeton, MO. Rating: 2.5 stars. Review Count: 78. Popularity in dataset: 1 visits."
TvAgXHsAt1s2PgxA1pQa-w,Rembrandts,"Name: Rembrandts. Categories: Food, Coffee & Tea, Restaurants, Comfort Food, Bars, Diners, Nightlife, Breakfast & Brunch, Wine Bars, American (Traditional). City: Eagle, ID. Rating: 3.5 stars. Review Count: 343. Popularity in dataset: 4 visits."
jIBjZcqVOU4pOVT-sVQcfA,IRB Sushi,"Name: IRB Sushi. Categories: Sushi Bars, Restaurants. City: Indian Rocks Beach, FL. Rating: 3.5 stars. Review Count: 51. Popularity in dataset: 1 visits."
m0-ftMBPLcseUz2mSVbdVQ,Soul Fed Cafe,"Name: Soul Fed Cafe. Categories: Restaurants, Southern. City: Ardmore, PA. Rating: 3.5 stars. Review Count: 10. Popularity in dataset: 1 visits."
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,"Name: Dawn Patrol. Categories: Coffee & Tea, Breakfast & Brunch, Restaurants, American (New), Food. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 807. Popularity in dataset: 6 visits."
gUCTzS2K_PkrJzTokZZSIw,Sunset Grille,"Name: Sunset Grille. Categories: American (Traditional), Restaurants, Burgers. City: Saint Petersburg, FL. Rating: 4.0 stars. Review Count: 48. Popularity in dataset: 2 visits."
4Hyfm0Ly3yo96RJTVShTIA,Texas Roadhouse,"Name: Texas Roadhouse. Categories: American (Traditional), Food, Barbeque, Steakhouses, Salad, Desserts, Restaurants. City: St. Petersburg, FL. Rating: 3.5 stars. Review Count: 209. Popularity in dataset: 1 visits."
4y5nCB6NWXRpjL8Spo1iuw,The Horse Tavern & Grill,"Name: The Horse Tavern & Grill. Categories: American (New), Restaurants. City: Sellersville, PA. Rating: 3.5 stars. Review Count: 58. Popularity in dataset: 2 visits."
